,title,room,area,floor,renovation,material,price,address,lift,security,internet,playground,sewerage,bathroom,video_monitor,parking_space,air_condition,furniture
1529,2-rooms apartment for sale,,,,,,45 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Наккошлик, prospekt Bunyodkor (dublyor)",0,0,1,1,1,0,0,0,0,0
1530,4-rooms apartment for sale,,,,,,135 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Атчапар-1, проспект Амира Темура",0,0,0,0,0,0,0,0,0,0
1531,4-rooms apartment for sale,,,,,,145 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Мовароуннахр, улица Саида Барака",0,0,1,0,0,1,1,1,1,1
1532,3-rooms apartment for sale,,,,,,90 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Тонг Юлдузи, улица Сайхун",0,0,0,0,0,0,0,0,0,0
1533,2-rooms apartment for sale,,,,,,95 000 usd,"Tashkent city, district Mirza Ulugbek, массив Буз-1, proezd Kalandar",0,0,0,0,0,0,0,0,0,0
1534,2-rooms apartment for sale,,,,,,53 000 usd,"Tashkent city, district Yunusabad, 6-й квартал",0,0,0,0,0,0,0,0,0,0
1535,3-rooms apartment for sale,,,,,,87 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Богиэрам",0,0,1,0,0,1,0,0,1,1
1536,2-rooms apartment for sale,,,,,,48 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Ахмад Дониш",0,0,0,0,0,0,0,0,0,0
1537,2-rooms apartment for sale,,,,,,61 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Истиклол",0,0,0,0,0,0,0,0,0,0
1538,2-rooms apartment for sale,,,,,,77 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Адолат",0,0,1,0,0,0,0,0,1,1
1539,1-rooms apartment for sale,,,,,,46 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Богибустан, улица Машинасозлар",0,0,0,0,0,0,0,0,0,0
1540,2-rooms apartment for sale,,,,,,62 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Богиэрам",0,0,0,0,0,0,0,0,0,0
1541,2-rooms apartment for sale,,,,,,87 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Буюк Туран, проспект Амира Темура",0,0,0,0,0,0,0,0,0,0
1542,2-rooms apartment for sale,,,,,,57 000 usd,"Tashkent city, district Sirgali, массив Сергели-VIа",0,0,0,0,0,0,0,0,0,0
1543,4-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Sirgali, махаллинский сход граждан Эзгулик",1,0,1,1,1,1,0,1,1,1
1544,2-rooms apartment for sale,,,,,,56 999 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Кичик Хирмантепа",0,0,1,1,1,1,0,1,0,0
1545,2-rooms apartment for sale,,,,,,45 555 usd,"Tashkent city, district Uchtepa, махаллинский сход граждан Ватан",0,0,1,1,1,1,0,1,0,1
1546,3-rooms apartment for sale,,,,,,77 999 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Яккатут",1,0,1,1,1,1,0,1,1,1
1547,2-rooms apartment for sale,,,,,,65 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Яшнобод, улица Корасув",0,0,1,1,1,1,0,1,0,0
1548,2-rooms apartment for sale,,,,,,36 500 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Алтынкуль, улица Абдурауфа Фитрата",0,0,0,0,0,0,0,0,0,0
1549,3-rooms apartment for sale,,,,,,64 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Бек-Тупи, улица Сугалли-ота",1,1,1,1,1,1,1,0,1,1
1550,3-rooms apartment for sale,,,,,,89 999 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Байкурган, улица Насаф",0,0,1,1,1,0,0,1,1,1
1551,2-rooms apartment for sale,,,,,,68 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Ахмад Дониш",0,0,1,0,0,1,0,0,1,1
1552,2-rooms apartment for sale,,,,,,59 500 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Сарыкуль, улица Абдурауфа Фитрата",0,0,0,0,0,0,0,0,0,0
1553,1-rooms apartment for sale,,,,,,39 800 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Темирйулчилар, улица Чамбил",0,0,0,0,0,0,0,0,0,0
1554,2-rooms apartment for sale,,,,,,79 800 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Инокобод, улица Сайхун",0,0,0,0,0,0,0,0,0,0
1555,2-rooms apartment for sale,,,,,,79 800 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Янги Замон, улица Янгизамон",0,0,0,0,0,0,0,0,0,0
1556,2-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Айбек, улица Саида Барака",1,0,1,1,1,1,0,1,1,1
1557,2-rooms apartment for sale,,,,,,42 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Банокатий",0,0,0,0,0,0,0,0,0,0
1558,2-rooms apartment for sale,,,,,,41 000 usd,"Tashkent region, Chirchik, prospekt Alishera Navoi",0,0,1,1,1,1,0,1,1,1
1559,4-rooms apartment for sale,,,,,,71 000 usd,"Tashkent city, Yangihayotskiy rayon, массив Дустлик-2",1,0,1,1,0,1,0,1,1,0
1560,2-rooms apartment for sale,,,,,,75 000 usd,"Tashkent city, district Yunusabad, массив Минор",1,0,0,0,1,1,0,0,0,0
1561,1-rooms apartment for sale,,,,,,52 700 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Адолат",0,0,1,1,1,0,0,1,1,1
1562,1-rooms apartment for sale,,,,,,36 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Ахмад Яссавий, улица Алимкент",0,0,0,0,0,0,0,0,0,0
1563,3-rooms apartment for sale,,,,,,85 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Катта Домбрабад, улица Наккашлык",0,0,1,1,1,1,0,0,1,1
1564,3-rooms apartment for sale,,,,,,84 000 usd,"Tashkent city, district Uchtepa, махаллинский сход граждан Ватан",0,0,1,0,0,1,0,1,1,0
1565,3-rooms apartment for sale,,,,,,85 000 usd,"Tashkent city, district Yakkasaray, махаллинский сход граждан Мерос, улица Богибустан",0,0,0,0,0,0,0,0,0,0
1566,2-rooms apartment for sale,,,,,,77 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Катта Чиланзар-3",0,0,1,1,1,1,0,1,1,1
1567,1-rooms apartment for sale,,,,,,55 000 usd,"Tashkent city, district Mirza Ulugbek, махаллинский сход граждан Элабад, улица Буюк Ипак Йули",0,0,0,0,0,0,0,0,0,0
1568,1-rooms apartment for sale,,,,,,42 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Олмос, 1-й тупик Бахт Кули",1,1,0,1,1,0,1,0,0,0
1569,2-rooms apartment for sale,,,,,,77 500 usd,"Tashkent city, district Chilanzar, 5-й квартал",0,0,0,0,0,0,0,0,0,0
1570,1-rooms apartment for sale,,,,,,59 900 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Катта Чиланзар-3",0,0,0,0,0,0,0,0,0,0
1571,1-rooms apartment for sale,,,,,,45 000 usd,"Tashkent city, district Uchtepa, махаллинский сход граждан Кургантепа",0,0,0,1,1,1,0,0,0,0
1572,3-rooms apartment for sale,,,,,,76 950 usd,"Tashkent city, district Shaykhantahur, жилой комплекс Кукча дарвоза, улица Кукча Дарвоза",0,0,0,0,0,0,0,0,0,0
1573,3-rooms apartment for sale,,,,,,170 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Мирабад, улица Нукус",0,0,0,0,0,0,0,0,0,0
1574,2-rooms apartment for sale,,,,,,46 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Ахмад Яссавий, улица Алимкент",0,0,0,0,0,0,0,0,0,0
1575,1-rooms apartment for sale,,,,,,36 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Ахмад Яссавий, улица Алимкент",0,0,0,0,0,0,0,0,0,0
1576,3-rooms apartment for sale,,,,,,101 988 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Истиклолабад, улица Сарыкуль",0,0,0,0,0,0,0,0,0,0
1577,3-rooms apartment for sale,,,,,,65 000 usd,"Tashkent city, district Sirgali, массив Учувчилар Шахарчаси",0,0,1,1,1,0,0,0,0,1
1578,1-rooms apartment for sale,,,,,,41 500 usd,"Tashkent city, district Uchtepa, махаллинский сход граждан Найман",0,0,0,0,0,0,0,0,0,0
1579,2-rooms apartment for sale,,,,,,66 000 usd,"Tashkent city, district Yunusabad, 17-й квартал",0,0,0,0,0,0,0,0,0,0
1580,2-rooms apartment for sale,,,,,,88 500 usd,"Tashkent city, district Chilanzar, 1-й квартал, улица Лабихавуз",0,0,1,0,1,0,0,0,1,1
1581,1-rooms apartment for sale,,,,,,42 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Олмос, 1-й тупик Бахт Кули",1,1,0,1,1,0,1,0,0,0
1582,3-rooms apartment for sale,,,,,,65 500 usd,"Tashkent city, district Yunusabad, 9-й квартал",0,0,0,0,0,0,0,0,0,0
1583,3-rooms apartment for sale,,,,,,64 500 usd,"Tashkent city, district Yunusabad, 17-й квартал",0,0,0,0,0,0,0,0,0,0
1584,1-rooms apartment for sale,,,,,,40 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Катартал",0,0,0,0,0,0,0,0,0,0
1585,2-rooms apartment for sale,,,,,,53 200 usd,"Tashkent city, district Yunusabad, 17-й квартал",0,0,0,0,0,0,0,0,0,0
1586,2-rooms apartment for sale,,,,,,53 000 usd,"Tashkent city, district Yunusabad, 6-й квартал",0,0,0,0,0,0,0,0,0,0
1587,3-rooms apartment for sale,,,,,,64 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Бек-Тупи, улица Сугалли-ота",1,1,1,1,1,1,1,0,1,1
1588,2-rooms apartment for sale,,,,,,27 500 usd,"Dzhizakskaya oblast', Джизак, махаллинский сход граждан Жиззахлик, улица Хавастлик",0,0,0,1,0,0,0,0,0,0
1589,2-rooms apartment for sale,,,,,,61 500 usd,"Tashkent city, district Yunusabad, махалля Отчопар-1, проспект Амира Темура",0,0,0,0,0,0,0,0,0,0
1590,4-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Sirgali, махаллинский сход граждан Нурхаёт",0,0,0,0,0,0,0,0,0,0
1591,4-rooms apartment for sale,,,,,,120 000 usd,"Tashkent city, district Uchtepa, жилой комплекс Фарход",0,0,0,0,0,0,0,0,0,0
1592,2-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Sirgali, массив Сергели-VIа",0,0,0,0,0,0,0,0,0,0
1593,2-rooms apartment for sale,,,,,,46 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Ахмад Яссавий, улица Алимкент",0,0,0,0,0,0,0,0,0,0
1594,1-rooms apartment for sale,,,,,,47 455 usd,"Tashkent city, district Chilanzar, 2-й квартал",0,0,1,1,1,1,0,1,0,1
1595,3-rooms apartment for sale,,,,,,87 999 usd,"Tashkent city, district Chilanzar, 5-й квартал",0,0,1,1,1,1,0,1,1,1
1596,1-rooms apartment for sale,,,,,,51 750 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Нафосат",0,0,0,0,0,0,0,0,0,0
1597,2-rooms apartment for sale,,,,,,60 750 usd,"Tashkent city, district Chilanzar, 2-й квартал",0,0,0,0,0,0,0,0,0,0
1598,1-rooms apartment for sale,,,,,,43 350 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Дилабад",0,0,0,0,0,0,0,0,0,0
1599,4-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Sirgali, махаллинский сход граждан Эзгулик",1,0,1,1,1,1,0,1,1,1
1600,4-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Sirgali, махаллинский сход граждан Эзгулик",1,0,1,1,1,1,0,1,1,1
1601,3-rooms apartment for sale,,,,,,75 000 usd,"Tashkent city, district Mirza Ulugbek, массив Буз-1, улица Мусаввирлар",0,0,0,0,0,0,0,0,0,0
1602,2-rooms apartment for sale,,,,,,48 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Ахмад Дониш",0,0,0,0,0,0,0,0,0,0
1603,1-rooms apartment for sale,,,,,,31 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Хусниабад",0,0,0,0,0,0,0,0,0,0
1604,5-rooms apartment for sale,,,,,,106 000 usd,"Tashkent city, district Yunusabad, 18-й квартал",0,0,0,0,0,0,0,0,0,0
1605,1-rooms apartment for sale,,,,,,52 000 usd,"Tashkent city, district Yunusabad, 3-й квартал",0,0,0,0,0,0,0,0,0,0
1606,3-rooms apartment for sale,,,,,,64 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Бек-Тупи, улица Сугалли-ота",1,1,1,1,1,1,1,0,1,1
1607,2-rooms apartment for sale,,,,,,87 000 usd,"Tashkent city, district Yakkasaray, Prestige garden turar-joy majmuasi",0,0,0,0,0,0,0,0,0,0
1608,2-rooms apartment for sale,,,,,,45 000 usd,"Tashkent city, district Mirza Ulugbek, махаллинский сход граждан Элабад",0,0,0,0,0,0,0,0,0,0
1609,2-rooms apartment for sale,,,,,,105 000 usd,"Tashkent city, district Mirza Ulugbek, жилой комплекс Mirzo Ulugbek",0,0,0,0,0,0,0,0,0,0
1610,2-rooms apartment for sale,,,,,,87 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Дилабад",0,0,0,0,0,0,0,0,1,1
1611,3-rooms apartment for sale,,,,,,63 000 usd,"Tashkent city, district Sirgali, махаллинский сход граждан Эзгулик",1,0,0,1,1,1,0,0,0,0
1612,4-rooms apartment for sale,,,,,,145 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Мовароуннахр, улица Саида Барака",0,0,1,0,0,1,1,1,1,1
1613,2-rooms apartment for sale,,,,,,57 750 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Кичик Хирмантепа",0,0,1,1,1,1,0,1,0,0
1614,2-rooms apartment for sale,,,,,,3 705 000 usd,"Tashkent city, district Sirgali, махаллинский сход граждан Нилуфар",0,0,0,1,0,0,0,1,1,1
1615,1-rooms apartment for sale,,,,,,41 500 usd,"Tashkent city, district Uchtepa, 22-й квартал",0,0,0,1,1,0,0,0,0,0
1616,3-rooms apartment for sale,,,,,,90 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Богишамол",0,0,1,1,1,1,0,1,1,1
1617,2-rooms apartment for sale,,,,,,50 000 usd,"Tashkent city, district Yunusabad, 11-й квартал",1,0,1,1,1,1,0,1,0,0
1618,2-rooms apartment for sale,,,,,,61 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Истиклол",0,0,0,0,0,0,0,0,0,0
